@relation dataset

@attribute DiscreteVar0 {0.0, 1.0}
@attribute GaussianVar0 real
@attribute GaussianVar1 real
@attribute GaussianVar2 real
@attribute GaussianVar3 real
@attribute GaussianVar4 real
@attribute GaussianVar5 real
@attribute GaussianVar6 real
@attribute GaussianVar7 real
@attribute GaussianVar8 real
@attribute GaussianVar9 real


@data
1.0,-6.65810652532879,-18.484118072317038,11.069440040308615,-0.6125623345239456,-0.15612727638339696,-0.06826855690153559,27.61834076912297,-1.1959988037997071,1.6318760843931315,-1.705970203369739
1.0,-5.952498141524065,-20.500452612934495,11.503410980060305,-0.5416956957943307,-1.894826913501444,-0.23201718361946091,31.335504692440644,-1.296996425360602,0.6289842367236922,-2.283944004528704
0.0,-12.494767581012697,-12.553546017449154,-7.797587339990146,-2.0057195282301414,-0.3169591432407861,2.8206447024179933,17.92255173470501,-0.11254703634049823,-0.14320043698715512,-4.914746541766381
1.0,-7.186106512243358,-14.36995123088118,6.1098144111403965,-1.5222957978774223,-0.4593760274105745,0.11317470559744063,21.547205887192877,0.20256583233450498,2.2159618823135796,-0.7204982538683506
0.0,-9.769629022336257,-14.5363901136193,-9.899218918755574,1.1309936300360675,-0.7137277555752872,-0.9596348818748514,22.464753861656234,-1.5482384202676622,-2.4675427945331796,-4.319179320692489
1.0,-5.573007491281888,-10.196443234881498,4.681621217179983,1.0459813227274706,-2.6277610384813217,-0.1087735208215983,19.547529738748395,0.8703021202829815,-2.8500938978147587,-4.343463658822358
1.0,-5.816707696936168,-16.98182834533941,10.828486361085675,0.7631150983348726,-1.5715073299919078,-2.414738146743823,28.820464084081454,-1.1162139639108541,-1.9704762404648288,-4.783096134317186
0.0,-6.743540805217048,-10.680583269033828,-7.663284532059238,-0.7860374873013144,-0.39921240336207997,-0.036453812750235626,13.53410912653668,0.04771107984561884,1.6292487648359768,-0.1541464724066195
0.0,-14.728713935631978,-9.054889002061937,-9.940918176968204,-0.2570772618435801,-0.029849380448604856,0.7939045632467538,11.844536255161682,-1.0043858583599508,-1.5910266798398973,-3.7446709392398034
0.0,-12.362779344557431,-12.178621746837473,-9.86093757557663,0.8771633744972773,-0.4732680912164734,-2.140507956119086,19.838904037687744,-1.5991748144985196,-0.6161784992816111,-3.8507013533650287
1.0,-5.269914131762189,-19.48701324122264,11.821530156447402,1.3452973274208515,-1.0896502472744465,-3.4706673428665824,32.09331393711112,0.5024930517145345,-0.8903286070869092,-4.28327177256673
0.0,-15.225977478495977,-7.555570645701019,-8.884737210121667,-0.3643975084586579,-1.3984915743326956,0.8360102764732436,12.912966193581678,-1.2190453247873232,-1.4763995161085042,-3.516419591103907
1.0,-5.399483431136374,-17.419560251193975,10.284862433165921,-0.3907311114026435,-2.645689710935269,-0.5805213316386544,28.313708847800036,-0.1154227549282068,-0.21341694588353605,-2.5077978657148847
0.0,-12.725307412898353,-11.54592549821203,-10.668182129617373,0.9518366727421201,-2.1492183042614847,-1.807207394699715,19.893547505474775,0.18599000912384933,-3.3888684677874537,-4.578436736518808
1.0,-5.156979949387045,-18.678243877884405,11.12814770223843,1.5592940504713944,-0.972086211202165,-0.35385891987153184,27.803552070729655,1.1710499749462828,-3.977662345414502,-4.094638082608004
1.0,-5.527790840365089,-14.592799180333994,9.994618504319469,-0.7583374006986631,-0.3709543263024482,-1.380439790247059,23.803635561488246,-0.6094950241149355,0.6238624235437498,-1.4518139135784658
0.0,-12.805766697260557,-11.093070465580736,-8.577217026841684,-0.45290906751258253,-3.0651990304967507,-0.37396408815492843,20.887287613818707,-1.5212908404993546,-0.560060425181776,-2.9064192009922203
0.0,-12.462848025698133,-11.95064031446994,-9.86650668563735,0.9325080333083262,-2.119978498813843,-1.2774241524181984,20.116619004288445,0.04717204067224501,-1.5746563326532748,-4.519293154804507
0.0,-7.173791502070749,-9.745624797952289,-9.404779094959157,-0.9479709818242892,-1.605244037787838,2.0158468353020735,16.674349634612973,-0.5733279372350428,0.42904832483927136,-2.5625928344563733
1.0,-5.679067977668982,-14.287513107617496,8.507776199164692,0.22587316554006875,-1.028102413467674,-0.4727768497810901,25.37938651650535,-1.0956686610848754,-1.7611882199617948,-5.676575310859137
0.0,-11.013126465501687,-11.910358449624798,-6.855760535889553,0.25726696207655814,-1.6846859824573093,-0.02255796700753303,19.803662825790443,0.7890475730766853,-1.1710617247288417,-5.591127664999304
1.0,-6.944170809908414,-15.079548905245904,6.478961838087311,-0.03551032327714988,0.316361837489475,-2.1822304158194727,20.451872346331015,-0.08886170801882443,-0.40573890701272797,-3.8328470381056685
0.0,-11.30728538137463,-8.67078560943095,-7.91454121951629,-0.007042813344327048,-0.5210388555913442,1.1223622251375716,13.428695878663769,-0.25566225898325884,-3.645439989448782,-9.015000444756497
0.0,-12.696553740912652,-7.626973776083947,-8.76325541860008,0.8359781327051412,-1.02624009736663,-0.8935342570075434,14.179149801351548,-1.409214940434159,-2.9735190557708577,-5.445824117644959
0.0,-10.937335162148198,-10.127685517117449,-8.427899979398564,-0.7296171310062436,-1.5486952519888073,2.7504387241021186,15.074278744360914,1.107003460497355,-1.4802560477408393,-3.9068431758226696
1.0,-6.645597130179971,-17.08586660257894,9.23880842663543,1.636735891190437,-1.8541092715564107,-0.9422770145266166,27.085491053417062,0.18696296279292224,-4.138769179749657,-5.536835587915024
1.0,-6.753836580868008,-13.617759260336014,7.24371620902928,-0.07296860216666268,-2.423208595462918,0.27607284641531965,22.443695670172257,-0.4888429856362826,0.6431027506889511,-3.4283757649028583
1.0,-6.281085226013502,-19.31321315916926,12.190061378608382,-0.9792478746574553,-0.8986947228838889,-0.8759814374547334,31.088473793147486,-0.25101103800715047,0.486276300537515,-1.434304153024076
0.0,-9.637159219710991,-10.55148987712317,-6.751103437002664,0.4402056504754586,-0.6040601556728828,-0.10798816257125912,15.802650903690939,0.8164369079780764,0.3755590132356721,-0.9449044962482962
0.0,-9.300479306757495,-10.25007984805597,-8.066209684388562,0.6065144413179882,0.39343620568711746,-0.2315783586745103,14.23305195724605,1.470048461386388,-1.6175913163823772,-3.183542585539772
0.0,-8.01808304318956,-12.846534131832895,-7.517859435950967,-0.9199772366646259,-2.2956594480969326,1.3379466684685277,22.151653005787033,0.42548857218670844,1.4684515046566824,-4.908980714152932
0.0,-7.72488151528729,-13.837852040840318,-8.602827606088626,0.5064855314404502,-1.644481392927177,-0.9439417038146563,22.880183004023014,-1.490094336476997,-1.0890008043494637,-2.585523980848746
1.0,-7.537710579471219,-14.75870502016302,9.683152934025156,-1.521321899444621,-1.8930263998950374,0.3069474391124649,24.51497422669497,-0.04049166643742785,-0.16880940512544207,-1.6583354521284166
0.0,-11.71230523091079,-10.616667515864204,-8.909103308607424,-0.08726908754935031,-0.6807237799749886,2.0225375930020926,18.066781229779203,-0.31089452154040953,-2.144290381708091,-6.666390941566652
0.0,-11.188885883587563,-11.085549309362559,-8.23933328446229,0.9430475785454313,0.09605681112241515,-1.5271583602189591,17.409851171182186,0.9186724033334176,-1.9318396881927746,-3.373565107757061
0.0,-9.074625283553273,-11.735207880539926,-7.635801610718781,0.9425203379486621,-2.630051186222712,0.44301419281418486,22.600101637328354,-1.0915153252377559,-3.562305749155023,-4.939955420964431
0.0,-14.460675364097458,-12.96500965091332,-9.510732867997476,0.18862002707915365,-0.8733135714081028,-0.3064965883990592,21.023870490275787,-1.5280694692429506,-1.6046323235411446,-4.02859402339897
1.0,-4.60589639988115,-16.032279483235538,8.205421196982625,0.01326421134199443,-1.6091967625542747,-0.7779654444805348,26.09768681446006,0.8673147405796053,0.12382670589753583,-2.8689902678659736
1.0,-6.700199721385942,-18.268396342581962,10.100716038947173,1.1262803028292336,-1.7439319917583576,-0.3191460850363353,26.974762828029803,1.2922147379687567,-3.0688704227192987,-4.230401417267998
1.0,-6.531790067292555,-15.913166279585717,7.548637237375169,-0.1276265746780697,-1.009885713930689,-1.19913388432497,27.18260517341934,-0.29143360958103404,1.2845119986093647,-0.42269048786943564
1.0,-5.601294552887877,-18.065906136263195,12.82376419949924,-0.21123884373040183,-0.9414991368445422,1.7994333494088774,28.594866586596048,-0.08475822536966532,-1.0571113586960768,-3.403343141909455
0.0,-11.758195011303307,-10.601928731141008,-8.67480841560238,0.018492002658159423,-3.2711365092945943,0.5910600111171289,17.987305015637343,-2.2409139351483014,-1.0968916341028594,-1.5948056127879298
1.0,-6.67815394723028,-16.63569757332392,9.125191458181073,0.8459181013652366,-1.6247563825012226,-0.2789184510690619,24.089273976745442,0.039889550778428984,-2.7057838581883877,-5.013312934825242
0.0,-9.763460616950388,-13.049385081444639,-8.114118462412618,-0.50737737240086,0.1533358807926153,0.21643291621397132,18.917148877570945,-2.0518678464018074,0.16646500962960964,-1.126462377691463
0.0,-21.394255144127705,-10.535291520926819,-13.181093766981517,1.3063218389475408,-3.3505459511223337,-2.2603606081617977,20.970457650376435,-2.199746175300918,-2.6666535516308585,-3.566489248430192
1.0,-6.721552045460987,-15.973334588719014,10.60891293378311,0.06874345782546556,-0.9913057076967218,-0.10676236318983984,26.318041298232814,0.8236388047816732,-0.10287356187597962,-3.4942798233282444
1.0,-7.013734873832625,-15.322562662178013,8.246539479588039,-1.7650268290662356,-2.7259939339921235,0.4088585449142046,25.193090001565594,-1.956815547484153,2.1970946978428434,-2.941665574539391
0.0,-3.4639486763425555,-9.315340848638737,-4.216689211261816,-1.2128788416302743,-1.457657007378032,1.836755383144667,14.48011695366574,-2.1368210531498795,1.0530553190319563,-1.1748177306238787
1.0,-4.773337821961473,-16.871691438561705,13.274079694443595,0.4632330158103023,-1.6178987903369368,-1.6651204819022882,26.760477854802154,-1.5843876750841386,-0.9880163998221871,-4.007689326353097
1.0,-6.8429033220058955,-19.089180389943177,10.184285061492265,-0.6517578399821503,-1.4432563933219826,-0.5582038365829111,28.595011316846023,-0.22975915058777102,0.015210889573679331,-1.7254321914555675
0.0,-11.01103494786533,-13.263150044928704,-7.141932740212585,0.9177787218967608,-2.2441956601675903,0.7485850713447502,21.572081076077968,-3.4633119294268395,-5.378687817115572,-6.608724711338398
0.0,-9.263031414541102,-8.837771514634241,-8.000550779992839,1.5517817403988583,-1.048747169016621,-2.8564247683316135,15.638431418284412,-1.6700542085471857,-1.9924106202594234,-3.871123871890742
0.0,-13.686880822942964,-12.238541082012636,-10.069480252813639,-0.6979744042472305,0.7439103724408169,3.2781601425750315,13.685067495333167,-1.0845410248690945,-2.0944602645031565,-4.903508600388472
0.0,-9.476588261680645,-11.894982462314637,-8.025609148617043,-2.3853953222618505,-1.4704160573315703,1.1302432680005658,19.92050471089586,2.84826953489208,4.124443465831582,-2.4379694834411207
0.0,-10.494719791990029,-8.591894901514962,-8.839672577589878,-1.5013005933338663,1.0385904132034216,1.832049393059593,10.537724222121215,-1.7164256245391563,-0.35009742987590164,-3.050244658924815
0.0,-10.397179477797215,-9.45065456060199,-7.547900558432831,0.27356683945521365,0.5953188112159506,-0.5941572769026044,15.562452851030145,-0.3536725430741001,-1.064203771752297,-2.6796020932454927
1.0,-6.862158684659017,-10.043844219741786,3.493891813248189,-0.7019277112877065,-1.6188235839336569,0.7134265883939253,16.620825997334087,0.9231953897205066,1.2859221994869159,-0.21731656955570466
0.0,-11.05248694438905,-13.76316052289846,-10.27036958938522,0.1501423852623946,-1.3270928792233765,-0.13348725255800054,21.420039980262008,-0.6618225959564654,-3.0567098533290746,-4.464594982684202
0.0,-12.169162930539976,-12.781131748365762,-9.803507918078605,1.7307221705215023,-1.513244248671832,-1.465213982032647,21.842929023882007,0.21422742975917308,-3.3782368200469093,-5.511317241004758
0.0,-15.695199052747055,-11.078858919032474,-10.319521048496842,-1.0622133582520958,-2.43173013767861,1.2710687636439841,15.633482901711522,-1.0623053358643317,-0.48546513788490475,-2.825620369864548
1.0,-5.489775300053136,-20.412382939213916,13.350301914685692,0.9019623804374951,-1.903721848463445,-0.4440251334984713,32.40027728214834,-0.21746561654962615,-2.0729425359116673,-3.578920356634137
0.0,-12.484574625991133,-13.024297810624068,-10.583585423224953,-1.577250227914626,-0.45170958509420855,2.2218360957212715,18.187089348832025,0.3436109713494756,2.3944624394984864,-0.7166965814281613
0.0,-5.052640752626175,-9.769820753126837,-6.3018674985922125,-0.5561677264997501,-0.9878514625561324,-1.1456218694352744,15.349161913951317,-0.3181492117211696,-0.16577519591118173,-1.2616575936290442
1.0,-6.294879808352068,-16.89504870014729,11.072513973602929,-1.3728535828762627,-0.3401527728407866,-1.3688828308276255,27.369494974603413,0.9706318443627332,3.256388351679065,-1.0691095147513443
1.0,-6.391878005322688,-15.129192800448823,9.37333053150097,0.39401222819086307,-2.3052584958984337,-0.22583365196618932,24.892484411124254,-1.6579837477737231,-2.3930433746514783,-3.4071375267433517
0.0,-9.911404814480054,-10.929242622063995,-5.495667366410887,-0.08029521922791394,0.1754036248192974,0.7403691496810652,14.383879301826802,-0.6670840398818547,-1.3053579736366907,-2.922395789082327
0.0,-12.20301308502641,-11.502902925152416,-9.40722890100719,-1.0632807563841453,1.5511612461933004,1.280748303322019,13.699582105038097,-0.03380694209981383,-0.993930886085713,-3.34477239193016
0.0,-10.00398877161299,-9.457999337972915,-6.639202799486489,-0.7329603671518314,-0.6497380405263866,2.0247367085650243,17.292071635164703,-0.9158649024784801,-0.6667298478546902,-2.1870998102925956
0.0,-11.690343708575451,-10.53689909269043,-10.174616286926375,0.8525039906259282,-0.8219930490469062,-2.3720535390172106,16.54740160264706,0.44742373577451067,0.11381537604371283,-3.7330721490826617
1.0,-8.372296084046477,-20.342404154137853,13.059036260654654,2.5375929806962216,-0.44846896127411806,0.7122648092078936,31.15433580516028,-0.823459337725174,-7.323880460403801,-7.1655146293238134
0.0,-10.768521410416765,-12.57981334676374,-7.491016481258655,-1.6736375194939186,-1.1919407268544118,2.662575390050743,20.210052258049743,-0.3381163370111014,1.993578876815167,-1.7391889206565128
0.0,-8.862153170041964,-10.058434562725042,-6.995546142658441,-1.5899361423437763,-2.1764715616696195,2.0116495012837117,18.522397678853345,0.030964644914804218,2.6299381547238827,-0.5601788428078451
0.0,-21.65528328783374,-12.083457651681636,-14.516940587692094,1.1669780903297706,-1.3605326889102034,-2.4289645634647297,17.77586444253339,-0.705579582258427,-2.2932349350617973,-4.475067741371055
1.0,-5.558163974355692,-17.12778028320582,9.507137890988258,-0.3655171191550039,-1.3069160575850842,0.28533965150643836,28.329384683582358,0.5119341929696266,-0.08648316681544156,-1.8103754367673437
1.0,-5.8561522128841945,-14.201358067554423,7.419504424723418,0.8508105227793249,-1.1025385501982385,1.1438959023639903,20.724504369681053,-0.9708069490843191,-4.795083950524403,-7.830519894945325
0.0,-9.422635517307196,-10.421824069705533,-7.100715786625704,0.10401838056304463,-2.030308479264427,-1.1654976891196798,17.34581278097478,0.730338694299929,-0.8572615610816542,-2.265038343815091
1.0,-7.157468180390931,-15.48998027393209,7.007508640542583,0.6072349681419444,-0.8748166859185015,0.646469846648313,22.008734531645132,-0.45983962121632854,-4.40166921862212,-3.8371197903558083
1.0,-5.310846596374661,-14.656524271317085,7.542334713443787,0.2962259461858679,-1.5088007619183683,0.61663421328174,21.438715704385015,1.1051435578684012,-1.521509652869885,-4.048651782970333
0.0,-10.597406153088471,-10.237109047006701,-8.074571035669587,0.13518495655036605,-1.5333235485383345,0.23396136389896366,15.400444048102168,2.401466149014696,-1.0187118323886883,-1.790503494519076
0.0,-6.967149840929185,-13.719381996449656,-6.918512177412702,-0.8283521815912951,-0.1788951299982131,2.1077762707911187,21.586941388588208,0.6122106326480214,0.9749385506847288,-2.119581454643879
1.0,-5.962787227483249,-18.325111346081822,11.078446275222314,2.273811282953713,-3.314555398488354,-1.3473055107897776,33.6148968808026,1.1257751167910848,-3.4993061147904267,-4.443130281393831
0.0,-9.815372925992897,-8.466346170179854,-7.383939235263087,0.47210914278047467,-1.471451991652922,0.9261577200046434,15.144830517419765,0.540931026847697,-0.38794336764962356,-3.0462036314238237
1.0,-6.164292186305838,-14.933017811538328,8.978450874251708,0.35310688621319714,-1.4746960541414758,-0.09773906753738493,23.587491411918066,-0.29136294324105994,-3.6426779427655,-5.503823381357489
0.0,-10.235093207067594,-13.929914225392345,-10.375056915847834,-0.5122015314167762,-0.8604970440738404,2.3726737179892896,23.989640100259283,1.215988137884982,-2.4334894496368262,-3.900164228899721
0.0,-7.367888661638059,-10.325106415360292,-8.164932161937548,-1.5829628100241466,0.39207948588306607,3.1113067177783362,13.931618392813803,0.31667711711303503,1.692057135774398,-3.2145980556207703
1.0,-5.9585973067833535,-17.451645727428712,10.781562011929314,0.05940841314331188,-1.113333578749197,-0.4833286177267073,27.41245750344303,-0.8970948457144052,-2.695277653254635,-4.3068985944805505
0.0,-15.513723779923396,-12.831418240319266,-10.630147793221898,-0.5453600622464546,-0.17130277677988592,1.4146405420540433,17.193971149223966,-1.7065957103641636,-1.3127124228626166,-5.752790757029578
1.0,-6.5030388622852735,-16.593144174905824,9.419483301720026,0.2923815916487157,-0.5305332310220224,-1.3270260437511157,27.73998765331423,-1.1202610858845872,-0.724607155238452,-3.3973503264179175
1.0,-6.516021712251212,-14.21138580651084,6.2632466291543905,-0.13100390138038412,-1.0753032112313003,0.19325500123178269,23.11502046866435,-0.4640501942564276,-1.1116405193996735,-4.964701963516798
1.0,-7.509421222243692,-15.641735718784838,9.912435232238888,2.0301253590894768,-0.04588724281269041,-1.1583189561487368,24.887210812021845,-0.2443933879345809,-3.4876471439441517,-5.500961089457897
0.0,-10.19260865227931,-13.245596148741095,-9.032740197415638,-2.0731078087389614,-1.4810067168628003,3.4770812094023764,19.35000723599049,-0.1408776200617181,0.7196469858514156,-2.404152995631586
0.0,-9.25454224685091,-11.00161118054067,-7.9160801723291,0.3224514029239693,-0.48946626329602694,-0.507584190139424,19.552984594674044,1.9226588827096756,-1.5354273516325403,-5.000377913903635
0.0,-15.218326412020302,-7.384398452006643,-9.970962577774674,0.2877519832829851,-2.782873613702716,1.1049908177967331,15.084585992530933,-0.2305077936924835,-3.415000158988885,-6.148962582958544
0.0,-8.884696572911679,-12.82660394838004,-8.826519535062433,-0.1512719831842707,-1.1038681493362685,-0.012614375487559726,20.57846837320422,-0.4711825127701686,-0.8749726736406251,-5.788810025077472
0.0,-12.230350439483024,-10.518707224245846,-9.357423162754454,0.5556251525460822,-2.105642825968133,-0.716267049364423,18.11319625640338,0.7044813160572276,-1.846320166048255,-4.809973040596133
0.0,-8.847482027109171,-12.075113611350112,-6.368490893782966,0.3682170851007531,0.27896756950609314,0.6849373031821762,17.90347375861792,-1.1384119889558533,-3.1675534274095747,-5.112310533363969
1.0,-6.08418997283523,-16.433611018324154,9.296143514402438,-0.8519717727299572,-0.35882369066403086,1.1340718670703471,24.288277883117466,-0.23219914455119017,0.582238492332902,-4.349468250716448
0.0,-13.134970576101287,-11.528703937334567,-8.549749104863407,-0.03947277689273837,-0.7438792088065995,0.24796769085197506,16.535142274819297,0.9780417183531163,-0.01843637662128672,-3.102426887136287
0.0,-13.529505856856828,-6.416479348892853,-8.10300030974837,0.6501433182550341,-0.3400096145456386,-1.096401422604959,8.720278774839901,0.8790155625294804,-0.911095867266553,-3.939554277128331
0.0,-6.6059094937975855,-8.503099440063396,-5.738951650893654,-0.2556009624936382,-2.9353549821410594,-0.5541292172320654,14.398880628194409,-1.7001302047789837,-0.9251993930809508,-2.6206698423758885
0.0,-8.609456988509521,-10.391597966852892,-5.544845822109297,0.3747153824099788,0.09594702594833637,0.09265757425061416,12.86419892178202,1.0763464553482054,-2.5989260153437606,-6.08210373845806
1.0,-6.023949654995101,-15.576488878537564,8.123419122893782,-0.5320781592980575,-3.939027449146935,-0.7133540591912272,27.099320741780303,-1.4258200049953746,-0.4794977596047997,-2.879411384543643
0.0,-11.419890363635107,-11.421685902582983,-9.514305105208477,1.1903851548843303,0.3323461853760026,-1.67545648474495,16.788539027233007,0.7224730225803604,-1.8929381308515845,-5.438907800683886
1.0,-5.5244665564399655,-17.573956964247323,8.591788324711473,-2.199419851215114,-0.1906089558448436,1.1964765081774777,25.676936970327482,-2.517357503136958,2.465350468545275,-2.7681766110403507
0.0,-5.586207716008068,-8.122297716048468,-6.3727013529558825,-1.802955694598421,-0.06024780503565641,2.3845549801142454,10.522906908693933,-0.08495490946599771,0.7572933729836296,-4.985944110818448
1.0,-6.33425785347458,-16.72240977227869,10.27029234262889,1.2882452606563108,-0.3691683668523664,-2.1765587756963023,25.690740898851786,-1.1395428494732345,-1.651946374871805,-4.564908789883069
0.0,-6.939387081068216,-12.00256167035625,-6.369833967534354,0.283248660169879,-2.0579221001166017,1.6182392352689494,21.69962552059174,-0.46653155876276403,-2.7055820163970137,-3.4387519337996393
0.0,-14.324445641708362,-11.594231905975047,-8.470058575449512,-0.22506195071386562,-1.7218720084808665,-0.32108454340258585,19.019495977888706,-2.5901580951646475,-0.41691758649038435,-2.9384919566262404
1.0,-7.196801568297438,-17.063235031714072,9.410825194995793,-0.5059548155477197,-0.8565240544254098,-1.349173097715397,26.079408868752868,0.12295541051383463,1.029711631685508,-1.209695697921343
0.0,-2.7778660570229636,-12.587565164956155,-3.558504232426586,0.526034649432759,0.7460520684506873,-1.0447740559215681,16.40802430274976,1.1454658989028943,-2.392291496543142,-4.327580228482279
0.0,-9.71005659895484,-13.883493431289654,-6.846234900891302,0.898569938495164,-1.6646125544411725,-0.832077782694246,21.9305293346552,-1.0853317601584194,-2.295349593017353,-2.6793695507991506
0.0,-11.576597840122636,-10.457984163990952,-7.162046073845056,-1.286351804463518,0.46721112186502745,1.7480352807435175,13.245427324222605,-0.6528510821955501,-0.534942349312385,-3.324420970511215
1.0,-6.24717894842232,-17.851270803877316,10.375083581455621,-1.5078465442411262,-1.6573616230141626,1.2827341155756542,27.862951699877176,-0.13719987465945482,1.4375752064769294,-0.28035530194821345
1.0,-7.082981182154018,-16.16117195252829,6.9687840751154875,-0.8975194153033812,-1.1041647330229865,-0.2027198449935204,25.790029771068138,-0.4986829992765752,1.9872158254071004,-0.21463470498826376
0.0,-13.36060936922411,-8.179517142614692,-7.247204757665961,0.23446633544727402,-1.4847379061175532,0.03778914457674046,13.149248820984262,-0.24584878059190834,-0.5034737279105701,-3.126234960354097
1.0,-4.9800474015976945,-20.759283118928195,13.957936316268327,-0.6428415942960979,-0.5886724241011133,-0.6061982738979722,31.896034732073936,0.16074898836769824,0.7634179479405167,-1.9769287922373
0.0,-5.772894616985353,-9.226737222978617,-6.581388999750296,0.1728080094667366,-0.4876239153194618,-1.3124196067760263,14.757820438419966,-0.6898063992710786,0.4745832150619864,-1.2239426995571374
0.0,-10.536153567411212,-7.83815868763135,-8.547939511761708,-2.342690228855898,-2.0960665054274075,3.6220476622486033,13.622179938217204,0.02670758850923083,3.9119845597521934,0.6842866348757946
0.0,-12.307335527614784,-15.174642131625983,-11.63382308410375,-0.5686833062051021,0.6816547861416697,1.9977943203270856,19.666561237696495,1.0134439222028018,-1.4103703041054945,-4.447685298228677
0.0,-9.815869635487221,-12.99735787025538,-7.247219346674475,0.336841215421285,-0.5449982496332654,-0.24111175668148918,20.01645330328331,0.2373807434861243,-0.8381164022239325,-3.1278578122012024
0.0,-9.824170598129033,-11.265859916070804,-7.5189940736983,-1.3641038987701442,-3.100098921143923,2.8520073034895224,19.030936068883907,-0.6092987407764884,-0.3048785676058186,-3.7286827120354484
0.0,-5.429035971926657,-9.899125594725799,-5.8824939179814315,-1.1778006205733451,-0.9897149224046218,1.277576840258498,17.299824289025214,0.015824604142164134,1.0782109169162581,-3.782106107755352
1.0,-5.830063681814822,-20.102065013759702,13.170196508153762,-1.2075366526366154,-0.42412288249002206,-0.41523730085196825,29.9146520660707,-0.9745173485114549,1.7005877712967108,-0.38738382443875585
0.0,-13.386200378826716,-10.960725856476719,-10.008006349483674,0.44108107283370224,-0.23860518954793764,-1.1529416573326743,15.700157365900825,-2.227336621743931,-2.9950149201466933,-6.375223778278368
0.0,-12.91470070015258,-10.68478024950217,-8.495387678313143,-0.08956815537214549,-0.8386982433789159,0.23228523333208942,16.278763233675715,-1.3891515514098822,-2.7536560814957465,-6.095198915431267
