@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute GaussianVar0 real
@attribute GaussianVar1 real
@attribute GaussianVar2 real
@attribute GaussianVar3 real
@attribute GaussianVar4 real
@attribute GaussianVar5 real
@attribute GaussianVar6 real
@attribute GaussianVar7 real
@attribute GaussianVar8 real
@attribute GaussianVar9 real


@data
0,11,0.6158923779019387,1.7178100725891974,-3.753337740643638,3.2209755953636217,-3.6415006177977745,-1.677944321577241,-4.126418103923123,-2.7757551185088927,72.53476890527614,-5468.510611803239
0,12,0.14202420876062982,0.45049680129578495,-0.6491377434928512,-1.584569609103101,-3.3921532903521108,-5.311481096993681,-0.7536390627875018,-2.4948568121522587,82.42575948280452,11045.120593210488
0,13,1.8738057894402833,2.0917608218560892,-4.055318915568487,4.550787380254148,-2.9438075508660875,-1.080753838388182,-6.640728426683612,-0.6999512978179944,89.13236525507996,-22433.939882004743
0,14,1.7192566353490464,-0.3269048932471732,0.6378228593190787,-4.177435674555711,-4.336104671730249,-7.391275293851625,3.1058201360065536,-2.335105674359892,101.97795830018497,45420.24377887172
0,15,-0.3890677948118785,-0.7831227507832377,1.7003631596269586,5.856046106364339,-3.4939847526316226,-7.18657261413493,-7.270314421313625,0.9841494900253352,107.47304763693721,-92108.3649475972
0,16,0.5141437748735389,-1.5850407217362168,1.8812314600808047,-6.577141712698112,-4.95878913455223,-10.415641881316917,7.156112625612524,-3.217891161465163,121.85435003930621,186613.60814181028
0,17,-0.026561138532206208,-1.582091067924454,3.1773220286053947,5.942304526720745,-6.356969399784924,-13.713605873553993,-2.9927621063528163,-1.6745733963587277,134.7247308058856,-378263.255168705
0,18,1.9974486557895859,-1.0550379938479557,2.4218338031054825,-5.450051344412639,-7.127910052159317,-14.712217288372399,7.107770364262434,-4.205305940149138,153.39478490223388,766516.8811014683
0,19,0.7427038122120078,-0.22445752648449246,0.8107182360637271,7.506751583456897,-6.002343322438028,-10.507299422236443,-6.602639319269776,-2.878057867937521,171.67234948619398,-1553513.1350933656
0,20,1.769444221120286,-1.3447602027424943,2.11616640060925,-7.772290042660067,-7.518858623813017,-13.824307142199485,8.872989591463266,-5.672423200654669,195.52373586330526,3148250.2628405467
0,21,0.39448557811701435,-0.5795075368399147,1.6477158096826958,9.597749207311857,-8.284852154126778,-14.204906849793376,-8.627599090576894,-0.3530051012547101,212.0175022167985,-6380339.431641965
0,22,1.713630181426924,-1.3566914363120472,3.336548403348398,-9.79035511903187,-10.516349274398406,-21.770780596482467,10.3904405604573,-4.033996335580774,238.71119506783256,1.2930243868799856E7
0,23,0.682691058228425,-1.1018839680322423,2.9267750913404456,10.16337272883821,-11.198965318398512,-22.06603069372437,-8.775482247308052,-1.7476177527615577,261.52967883792235,-2.620448506226809E7
0,24,-0.09156215165487991,0.39437381212324807,-0.5430262557088619,-8.839976824992934,-9.921068104744503,-14.83087983517646,8.219586818003043,-5.728628352759383,291.5435536566017,5.310568960486102E7
0,25,0.21664277406595644,0.4347978303405262,0.41612475630245105,9.785214281141313,-9.745299898335938,-17.31424439588532,-9.431789004900635,-2.6940044607405595,317.9232985713958,-1.0762379184179966E8
0,26,2.3959721285067475,1.6576729973141082,-2.8047531466849707,-7.200785937295973,-9.431222375648963,-10.85911144715214,6.441433331146289,-5.5833383013128115,347.08058366245956,2.1810945454961908E8
0,27,0.4115374506358457,2.1784040974704224,-3.295093437889851,10.242713091818615,-7.534662797995011,-7.161567382188345,-10.004712127633958,-2.042080475443548,369.9319677444957,-4.420192958081027E8
0,28,0.6664797344128176,0.23643464252933954,-0.6082907143022727,-8.572139908903296,-6.978397827772211,-10.396545151213962,6.808976120483862,-5.255789862613095,398.5559824758303,8.957930155333979E8
0,29,1.9257584552106803,-0.004013249014172937,-0.9275069063267987,10.115824549138862,-6.739586706448416,-10.967700012977799,-9.858341529381658,1.1242013061905343,417.9142178457894,-1.8154080808408766E9
0,30,0.6170539373977102,0.4420541796904388,-1.2758767617409745,-9.353357132174056,-6.677625681677204,-8.13441741075102,9.193487731707647,-3.9348210950179965,446.91766594320507,3.6790930853579154E9
0,31,1.9539852915700298,0.03852813582704129,0.35750151159109445,9.550786622451819,-6.62391252105422,-10.967780334685008,-8.929950036686,0.6926770405036226,467.09693224456765,-7.456024540684634E9
0,32,-0.9260793695076037,-0.9936079369738867,2.29694064234169,-10.10882630383073,-7.972133166447031,-13.773965072905204,9.744816733994755,-3.180604594072484,497.57524534753986,1.511032688263163E10
0,33,3.2777212181441806,0.14841694037724557,-1.235673057582055,12.325737570517946,-8.959794061425857,-12.40703209904568,-11.2184561885208,-0.5151122330898741,524.7090068765896,-3.0622482945092083E10
0,34,-1.5127866575920799,-1.3672630000050234,2.2731035547085345,-12.855353290711685,-9.059696066954546,-16.86244627716362,12.771627196666783,-5.587421977344747,562.7267906074774,6.2059309246566284E10
0,35,3.387464681824639,-1.2942198490484422,2.775322969418159,13.262338518832525,-9.365791801239347,-17.548330278651893,-11.087800919787417,0.6590461311777723,590.0299001779308,-1.2576896190724132E11
0,36,-1.024495872684637,-0.45987987574668165,1.7306949564162861,-14.573554657417091,-9.447870963702131,-15.843247636614754,15.10929858850975,-7.798569243777923,632.2336068298321,2.5488249727048767E11
0,37,1.1174080519758476,1.1936981913932398,-0.5141472322767078,18.510757541894492,-8.193571182891958,-12.78629729599673,-17.06334620639957,-0.8056387505469218,664.249032332959,-5.16543084676844E11
0,38,2.4845425345319403,0.9597028537388351,-2.5528611526590996,-17.229509461417205,-7.897108757039264,-8.107977422379282,15.81733103270911,-7.378464373765913,706.575017626031,1.0468225982824463E12
0,39,-0.12360637977430977,-0.5505960225877103,1.3704444688707857,17.650683683227786,-8.783520709109146,-15.776034911756168,-16.08680970848972,1.0984059683560112,739.8775566705963,-2.1214833483489543E12
0,40,1.197666880635826,-1.5000023764993933,2.8290142132204883,-18.48475818349148,-11.341693989025398,-23.845795641934572,18.185450083949778,-7.589285499467225,789.7559674035863,4.2993832989841055E12
0,41,1.8771834534709737,-1.6508361656129575,3.9937116828383936,21.640728094881517,-13.47476720126463,-26.21731050491678,-19.827733853550544,2.43070281486571,828.0767065056386,-8.713100090370053E12
0,42,-0.5608697031495998,-0.7881508012189504,2.635248598499028,-22.21527025842473,-14.71615729448892,-27.558151192824283,21.313417869416387,-7.139166904620231,885.2523866613949,1.7657907634550234E13
0,43,1.8895951236382902,1.215828619236639,-3.0810230670414986,24.631729531486428,-13.448032408926897,-16.532849516857596,-23.551712833281208,3.834627720085197,924.4223554322265,-3.5785391973969516E13
0,44,0.9167291041232889,1.0289937554448056,-2.6055964148545607,-25.136909314813437,-13.15300865711545,-17.4387519468754,23.748434380925865,-10.136171194177905,987.2320413208159,7.252242480860522E13
0,45,0.6770434507663273,0.8074163847774254,-1.8025605433890481,29.092100924324626,-13.166062257647068,-19.01378980244047,-28.359068476222458,5.482452739618593,1026.6545363770963,-1.4697343832368722E14
0,46,0.9005739348000726,1.296940270142748,-3.200409382065687,-28.47996212415152,-12.244313840430488,-15.016770974558483,26.863846306815006,-8.669405784097595,1088.3817799260821,2.9785534101448106E14
0,47,-0.4326663128186532,0.9391317976504243,-3.4531522969022554,31.25999837187777,-10.216113795588894,-13.27143488002608,-30.221184678292346,4.026277974856125,1131.503352518698,-6.036315485503976E14
0,48,3.493767513778189,-1.2891974060198501,1.784158955768751,-33.11982944719384,-12.41060361574473,-22.177701950863156,31.06051539468815,-12.08738895649518,1201.5403515042033,1.223315469730263E15
0,49,1.0733891192239484,-1.1324839162239788,0.5877276204563411,36.07833475410423,-12.501258652123676,-18.8792185657573,-35.89269329847072,6.035659038183362,1247.2382420033064,-2.479162565436331E15
1,0,3.929276463486299,2.1045306411468596,1.3226809950957523,-1.614682764709034,-0.6687823796743271,-0.6525512688773186,-3.6189459415623,3.5580369544364348,-3.5699075389823456,2.040847749306168
1,1,-1.0752317220688974,1.7994760755853214,-3.066977941535593,2.496209849259717,0.39596862228273816,4.281894494133702,-4.4553399168047845,1.2595559455594565,-7.296457059972694,-2.9629363803556243
1,2,2.143319269230621,0.558893763119011,-0.8200613066528449,-1.4674011502030553,0.17193351471860496,1.333085560830208,0.5642342498234683,-1.3781158890955663,-7.470770263363373,13.203621516144095
1,3,1.2186853852673676,1.207600894850955,-2.6428043239661183,2.6147434700412058,0.04130320139693833,2.6045733027906492,-1.7596468410603123,-1.3071550746584195,-6.716645932319735,-24.914610031866165
1,4,-0.43998212188260477,1.1482137066072124,-0.7772528228806654,-1.4092203630332585,0.41851792053867654,2.499188381184628,0.47516856252610573,-2.713726568359303,-2.5156296147547708,55.80839539294307
1,5,2.1535782206164833,1.7173152277409605,-2.7865422658249637,2.8479072103086533,1.5764235987090336,7.6118709585549205,-3.974767157135539,-0.4107937890574672,-5.707874556636383,-111.93045416412367
1,6,0.5586028489732744,0.8333464166243967,-1.3022292748693742,-1.6023594810320354,1.7940536213209946,3.794028179411423,1.343863395562861,-1.0388236160534507,-7.988999694662541,233.1979678001551
1,7,2.4572443156887314,0.16835963124691322,-0.2371259990267402,1.6043743800046513,0.9101632079375523,0.4510033705067018,0.49052326699456605,-1.7991556957141992,-7.595401395640437,-468.53847008695107
1,8,-0.512492666398522,0.017929081278386466,-1.1448645968064706,-0.18160653543413008,1.0432805848399234,4.2420357776418145,-0.9769352893999881,-0.8404900908092848,-7.485319841560387,953.4453856220761
1,9,2.2591168655070724,0.9670324957981373,-2.7200918148055933,3.192679850953044,2.0142425292035084,6.788936801632459,-4.309804886941987,1.8849990534909815,-14.422093022693666,-1926.8961650063125
1,10,0.013730147540144705,1.1290629274973263,0.11955986953392017,-1.447334108334886,3.614742387644789,6.854258050991724,1.1764497306834394,0.26239915992636575,-19.815005413033298,3917.547572543745
1,11,1.2664132710462206,0.9686178697384469,-1.982384705084797,2.1327659193597617,4.673945966730486,10.330410895451944,-1.4061317496450139,-0.7803498062334899,-27.000040953434183,-7928.605017194425
1,12,2.40976447428027,1.3196980330767463,-1.719558242775887,0.26461607718210617,4.408171244313518,9.073214441493354,-0.34340740790421864,-1.0254861588952067,-33.879997117251875,16085.487702429786
1,13,-0.09794619576734895,-0.6830028069077523,1.1635179683144485,1.3337574805703385,4.0976647399613295,5.791998059895026,-2.0243810805261755,-0.9434995090645214,-40.644734936391295,-32576.87034085472
1,14,0.9271262427576348,-0.11290672357227324,-0.9648857886379901,-1.1870808626717988,3.4430509195942625,8.52690784107544,2.7428608656580913,-3.1388631262245945,-43.96099808769058,66043.88494714974
1,15,0.39857383027582927,0.8277018428236591,0.16089299863888984,2.51937341339286,4.577446817552532,7.953202622217637,-1.6847156241866814,-1.8120725838004392,-49.54234899377466,-133819.7182284008
1,16,1.7821916429631361,1.8649626516025575,-4.445951925167962,-1.2101044511637722,5.581927263228141,14.695362892157716,1.149877458332102,-3.5347810723977213,-53.04836488715299,271227.70345836045
1,17,0.7779984320403908,1.0605124862200823,-2.8199679781817863,4.038441115309203,4.586572388260524,10.103821884826017,-5.101010727185247,0.3116958925105511,-61.15800898422566,-549642.0662654082
1,18,0.3052490073031192,-0.8885345854469707,0.8406287405541184,-3.576348368019746,3.4695231239058124,6.107182977541381,3.34681959077196,-2.3308538659810223,-64.83888537318968,1113938.517459913
1,19,2.6615970279577303,-0.17990783564108018,0.24444400690458343,4.780299837146865,2.8333048118755184,3.138147942955689,-4.047717326306015,-1.7286745032185449,-69.97833729793366,-2257468.3819070715
1,20,-0.7427387119948861,-0.4072802653568751,0.43113990334197905,-3.485087057311432,2.0095442762855766,3.0455520230682382,2.501451555537718,-2.4643883485247913,-71.64806876721153,4575011.842671719
1,21,2.12206765349814,-1.3223938399852746,2.7596886160874714,3.8982206133905444,-0.03950790897717715,-3.0908420407674533,-4.4712946768536925,0.6235656470555296,-76.48744174674582,-9271650.695901595
1,22,2.504575027961252,-1.5758877545094745,4.373648893166805,-3.2176367215269552,-1.8210493974071125,-9.030033896607492,3.126491942920019,-0.051084590712047184,-75.70259032012227,1.8789908485306453E7
1,23,-0.8155187104392111,-2.105286593927632,4.140627509413261,3.2675462379220175,-3.1521993689140597,-11.016374543230416,-2.916546798195461,0.4826464967453965,-74.65119990486238,-3.8079458456096485E7
1,24,2.0125741381857476,-0.07456030756673271,0.10097989127740939,-3.1979700961759714,-3.3355151866391743,-3.9450042008285098,3.29110940753296,-0.9769192417484187,-72.37678580746751,7.717160914943355E7
1,25,-0.162257189726896,-1.1840043542589533,0.5941783677163761,2.9937707631143478,-4.596217364249248,-8.64206088830882,-2.7251437755697756,-0.6161254488766358,-67.97698918715237,-1.5639540679774967E8
1,26,0.7972799317662728,-1.6783892203246484,3.088531429312424,-2.3318397190478377,-6.255477821848637,-12.508818574822422,2.473062518391906,-2.328086112703045,-60.56646265323238,3.169498762323513E8
1,27,1.049183540724679,-2.141299597426677,4.840928472188765,2.410804714786645,-7.393495654537787,-17.990057085617345,-1.459352648629226,-0.39763543659886147,-52.55557322031866,-6.423283713616538E8
1,28,1.213020746453161,-0.8087293596856597,1.7247911512250587,-1.2627344164223318,-9.300851226165861,-15.696684596774238,2.6802775164027577,-2.037231888164189,-41.15824398091074,1.3017382094730003E9
1,29,0.052951833056765873,0.5034232664704908,-0.6561495630506073,2.3318412651462403,-9.04683256035902,-13.757777176147506,-1.7097239708902099,-2.3758022483049133,-26.74255730192846,-2.6380935238878856E9
1,30,0.018089824370079333,-0.35173945420171165,-0.3485663933324714,-2.2179794779967357,-8.407611813880525,-13.200367192102352,2.271892872414781,-3.204956996524612,-11.198359632396846,5.346341879518467E9
1,31,1.923444075108488,0.9029605799678126,-1.468130705918577,4.471211642785861,-7.786684053626344,-11.181223564290198,-5.128636660088962,-1.3119652994269986,-0.8656393909065647,-1.0834859018646772E10
1,32,-0.12608622680464499,-2.1833129170424255,3.621973868273928,-5.095574475428658,-9.850847485720557,-20.060757364423257,5.299879490631819,-2.4655467455095597,14.716350146528256,2.195784942824639E10
1,33,1.3287885416863647,-1.0342287753464576,1.7453242631368828,5.851900403539483,-11.117161671838344,-20.779406314479964,-3.9422105001074437,-0.9502882491021601,31.89003793472539,-4.4499623922173515E10
1,34,-0.2702913464654293,-0.8895247027350004,1.1216481940407461,-6.359652719406732,-11.808326069813136,-19.757914776044437,7.168954232864645,-2.4988734847733105,52.90986666528153,9.018262624519727E10
1,35,-0.6241290149574659,0.3395618948149335,-1.6567843023193403,8.28184594743617,-10.115257321237173,-12.533464957577296,-8.01720271695881,0.5849390104831192,65.80771749490859,-1.8276347893923447E11
1,36,2.443719717769864,-0.27083802021341263,0.5872828729131983,-7.769759062639216,-9.790151125459433,-15.574190072372136,8.075540698064149,-3.304104640526943,85.69810193607461,3.703871866983467E11
1,37,-0.8671944281905528,-0.6208721431951051,0.6647890290084039,9.381124584258737,-9.156448723300015,-16.448288035507215,-8.46192662936597,-0.032223330180751575,101.38706310877507,-7.506240792111492E11
1,38,2.5511839577171878,0.84699683356309,-0.9556057226271932,-6.985046679501634,-7.746244772766766,-10.441930658671215,4.656878377778538,-6.034030105192529,122.07612002654614,1.5212095030923965E12
1,39,-2.078841312180533,-0.1297211478918187,0.24950393790526532,9.051099301993231,-6.548027577685542,-9.930786714704851,-11.30049593493113,-0.19894114587886846,136.41636653331332,-3.082872527703795E12
1,40,3.502655924376297,0.7638787123759024,-2.2561003272964224,-7.3278380503656395,-6.3889720612564975,-7.8317094801011375,4.745452272634989,-5.125726578373258,154.64382530577788,6.247727878643353E12
1,41,-0.9705697445481143,0.992454709932352,-1.4298226677533388,9.932975748991236,-4.693140490666259,-5.515235455613818,-11.895486917738179,0.6606004580216027,164.48410768884654,-1.2661601573053406E13
1,42,1.6667709292369537,1.4941116429382282,-3.278289291701039,-8.495155356264641,-3.249157464945613,-0.3048395469009555,5.796015940369967,-4.19075075041837,179.34600671764136,2.565991309273654E13
1,43,1.3174672130946399,1.6938102064209923,-3.6667040680240155,10.122917088501257,-1.9003071764355774,0.3891308886342518,-11.263668637956988,-0.483245986190477,187.73287366672264,-5.200220020597194E13
1,44,0.16931493741471992,0.8694436767017499,-0.8782780716603031,-8.133525117309151,-2.68532744104,-4.191465229360789,6.356809796076384,-3.349568468471694,200.9624879167764,1.0538729482367102E14
1,45,0.5245642243952232,-1.443433054024048,1.2794965556715678,8.461827778450424,-2.5190588562353353,-7.497065555105955,-7.572883494502334,0.3152924526157013,210.0268663383858,-2.1357715377957875E14
1,46,1.076498401168712,-1.7223371147868507,3.6846963737559033,-8.698827245503454,-2.878178874036159,-8.716467070169756,8.31513959991979,-4.248708895164801,225.92205962778505,4.328339644059643E14
1,47,1.5492096237500195,0.4269892988859727,-2.0270723943209927,12.23007571133554,-3.440094263599123,-3.825490596739,-13.434228034677716,0.9575150885740928,236.33134511187228,-8.771782816096844E14
1,48,0.1794547559311035,0.5965776531085756,-2.4335169577299918,-9.949450351400397,-3.3319411822567604,-2.6497075653506683,8.101228397063593,-4.831777985734434,255.09942708765712,1.7776833636046902E15
1,49,1.7404323339681795,1.0473812823641562,-1.160345522610223,12.537276013360263,-2.131784696629563,-0.43146246225802143,-13.294594834008604,-0.5815175677142723,265.88487138401587,-3.6026406575389825E15
2,0,-3.932462903450306,-2.741384813778992,0.6912567900329798,1.4075931162293027,0.8484088398923744,-4.2837159111956655,3.1134343687519013,-0.536340843534874,-0.5334069691968049,-2.595056956318385
2,1,4.232371012249299,-1.724545205764579,3.2216588255532708,-1.5532657028842713,-0.19574192630046527,-3.073681629433235,3.860840335800443,-0.5291841183055372,-0.8070189621147891,9.70847729220395
2,2,-0.509909464041591,-2.6621263208981087,5.592800557501066,1.4309541259766458,-2.246342563964693,-11.365187013072678,-0.6279359522048733,0.8909562749935238,0.45053868527753665,-19.160221302368136
2,3,1.3831671042394031,-0.7568954554898613,1.9548138254455953,-1.500416699127621,-2.3991624081248646,-3.9897654109743037,1.909136998714486,-0.7195365383899075,4.688894261757611,43.61237115143901
2,4,0.9398163099500464,1.0684937072038823,-1.6280739494663128,4.332052213688138,-2.4877101979853107,-1.3804722251342925,-5.154162495253168,-0.9432593387335563,8.409703442635044,-95.21482343913445
2,5,1.3148269981810152,-1.1260855423356424,2.1006405628346334,-4.023509085766568,-3.1321683836139242,-6.22903500358975,3.729895210427971,-2.1965550157909686,15.029202020017259,193.82725430347824
2,6,0.8797152253181791,0.8635299131399001,-2.097282673746014,6.2366233388590695,-1.8779849073017192,0.5333117728579267,-6.304219530988482,-0.5405214231145419,16.645775145846745,-407.3527875204842
2,7,1.2286843832570489,1.4815787783812477,-2.8549511702608745,-4.927349075982311,-0.8412858269800059,3.6759331164719953,4.509669026084034,-3.0592406760724504,21.42314866382466,821.4091492868106
2,8,1.0034931455426424,1.6025232966136964,-3.5410544320596262,7.426367610141904,-0.025686580326721414,2.734091202157531,-7.179441395391631,-0.3294858319150127,23.103597702793213,-1684.6346111941148
2,9,1.5846031746360048,1.6801890466083467,-4.062342206292565,-6.028213919114254,0.6255945464754769,6.50767200714991,5.298801788991886,-3.6925198080369435,27.847304316457294,3409.5723855695423
2,10,1.1849814820020192,1.2524454952820374,-3.9024686716282844,7.64080343130372,1.916669574903695,7.52624117408746,-7.285259150237673,-0.6736586154936421,24.706399934485795,-6931.479318718691
2,11,2.146865685886494,2.747686829017753,-5.167350353249437,-4.757914129518051,1.8392107478651412,8.964856456881353,3.2264712352566858,-2.4166101794967396,26.06888997570099,14039.923384366997
2,12,0.5504769004585732,3.0312126230771392,-6.0706051919610875,9.114764046294265,3.8222267071440785,11.860901523220587,-9.796387197426576,1.430038615093181,18.410419461459494,-28472.8888925442
2,13,0.7140020836704581,2.2677486350650264,-3.4352167564976677,-6.086343601435389,6.065816186224657,13.611593689322037,4.113343162197881,-2.4319557121924484,13.435336819002613,57702.3727213302
2,14,0.25008088884927016,0.9788061325802246,-2.6711901081531737,7.133858755966649,6.316849051936748,13.30956027964594,-6.787109288816169,0.19007753785800677,4.454395207874972,-116950.91352129716
2,15,2.4991512041155843,2.150715121135996,-3.74679166089804,-4.966847600905013,7.615971813618901,16.96516728780736,4.6373278398465905,-1.7812558567147518,-4.679926914927479,237018.19900253238
2,16,0.7114355528432821,2.3226087246016895,-7.107388907947575,8.862659844489043,8.816740072600862,22.844854860535552,-9.244882401660758,0.9490354638481823,-18.283517733905107,-480343.4594295823
2,17,-0.6000931672529468,1.6821503044933204,-3.9654576830954777,-7.3248917972601175,8.836179849064875,17.16697480621023,7.024810203445035,-3.295771977576488,-25.705506128015642,973482.5486553402
2,18,1.696027613615903,1.500501573262935,-2.427974081268595,11.584795154836748,10.046707463694712,16.97130935260468,-11.747305328657404,1.3119695721226239,-42.563300701374246,-1972846.7190615216
2,19,1.4895636764510596,0.2519732113170865,0.31482290196059315,-11.033371207351168,9.242478985980123,13.600203400276055,9.139746902490339,-4.45470424445707,-51.261351995794776,3998194.385348917
2,20,0.3309351585781371,2.1205541369031904,-3.2518515397721757,12.806406068103316,10.445072520047193,18.959241739899003,-12.675411394124833,1.222899702170286,-69.23648975271395,-8102693.085151076
2,21,2.2442394562568233,1.8053700681454903,-4.758532674291066,-10.312930515223412,11.124284649524244,22.45484495853232,9.556879499193315,-5.1874807128753435,-79.69301591368982,1.6420913474573122E7
2,22,0.4530414725583947,0.4962903559755897,-2.130384548874054,13.62980856184938,9.788872245632472,17.64008944075475,-13.971502643947254,1.8392235123324028,-98.122148350883,-3.3278474725944165E7
2,23,1.92121351041428,1.6018429818598736,-2.707994094246505,-12.180190004887564,10.890355334029945,18.572033152117328,10.445713747839577,-3.272357662805712,-113.28413223420584,6.74419948704413E7
2,24,-0.1412179471915661,0.6071471525506775,-1.4215560241634135,14.02345152686056,9.09571180262428,16.217399802840667,-13.579953330839103,2.642085948208847,-135.84832360366056,-1.3667742075098044E8
2,25,2.951558638242125,2.5150235893350126,-4.791960557601123,-10.011681476631749,11.135661849270681,23.998948759962566,6.76978929926497,-1.7298177515335151,-153.48955671278037,2.7698959181069404E8
2,26,-0.09194304268482673,1.2631015236542769,-2.3695115959857134,11.019256758921408,10.84023919717129,20.12122308079234,-11.804020430571853,2.480899961506854,-176.58554246456694,-5.613450903566756E8
2,27,2.3474183580702097,0.5426883209670431,-0.8065623698005505,-10.741543870581715,10.50997085667894,18.79132290196148,9.346269937208016,-0.8867017174175043,-195.6902219248244,1.1376181435086493E9
2,28,-0.2613306701142737,-1.1960695589636061,2.2166475401188914,11.692054266602492,8.626682078353683,10.77218915215289,-10.347397298490224,2.5286179560046893,-216.0615046504842,-2.3054888656238675E9
2,29,0.38172420619651803,-1.988487214411377,2.674056829479385,-13.112225593125956,7.580962206796189,9.224132463592007,13.307142041534988,-3.5065150129466907,-229.07117072945337,4.672287728329537E9
2,30,3.3557061606741847,0.8313059741092335,-2.4377555578935777,15.980501306302967,8.195454301465361,15.989672493812582,-14.336593369376061,1.9941678301845296,-251.35650248294291,-9.468825484455334E9
2,31,-1.3559068492047874,-1.6189359333992073,3.3869499865208557,-16.919619524785627,6.729365410837975,4.793409782237946,16.17475555017518,-4.748411647808383,-260.6486158734281,1.9189455584790276E10
2,32,2.9002089132082673,-1.2432814751534775,3.8498054587409554,18.56487779056019,6.228514265628174,5.471046047994058,-16.458413071978097,2.9263499157661133,-282.3315393377015,-3.888921620100262E10
2,33,0.2809667382287628,-0.8812947143430628,0.023360091504713187,-19.35098996247376,4.812419555261302,7.097945545198023,19.378750615744366,-6.6539952273560665,-287.62964496667473,7.881261342867546E10
2,34,1.5993294507891178,-0.23401255824875394,-0.37965442386723397,21.132636795095074,3.97724921898183,7.590516518142196,-19.270310842231652,1.278498713475307,-304.7584307573819,-1.597210904043299E11
2,35,1.8450543069432448,1.2169094849306943,-2.5730192084227324,-21.116841286219593,3.660782108538947,9.904005661745241,21.44706469146903,-8.233872036878706,-308.28763239713055,3.236896436530254E11
2,36,0.6224577539584091,0.16453280331914244,0.250300155974887,23.299175667900442,3.086136516950793,4.217016011523812,-21.729565587960895,3.053941928580775,-327.3795993328003,-6.559871652438927E11
2,37,0.487005610455732,-0.5429962269036622,0.6625874571000354,-25.627567405903157,2.8738143000519605,4.255959660518555,24.404652773714137,-7.648606184840242,-330.72233830252134,1.3294189961411553E12
2,38,0.8065101115955845,-0.4122440539870599,0.38570643147698985,27.99357962260705,2.3310702085915627,1.5001441876370551,-27.25505244710105,4.599937775219749,-352.07884170350286,-2.6941912289811104E12
2,39,1.0319539999631897,-1.1231710355594462,2.203703053992968,-29.567221451745553,1.1558398162929338,-0.05317491227911747,28.24589084659587,-9.122143289005747,-351.427304853271,5.460029080447601E12
2,40,0.8039003723441502,-1.3172375562591594,4.014014004482933,31.963826493972835,0.45336151654337686,-4.2411360969134275,-30.97975956410797,7.3473138833214735,-376.08978706230016,-1.1065256703753229E13
2,41,0.9497345582894737,-1.3092932049262371,2.3346843998846283,-31.715044351032326,-0.8205537279259003,-3.476944608820508,29.91529264051465,-8.872685044247545,-374.94873524633874,2.2424771758362273E13
2,42,0.5275187120686624,-1.597652150443082,4.624679986199571,33.72181145965411,-2.5046553869436385,-7.948184524247616,-32.32149679169675,7.495545666529788,-396.8937434770444,-4.544588542955407E13
2,43,0.18634519412054384,0.7639490517083856,-2.2073985544443993,-33.7884128606663,-0.743611542767179,0.5910739179000781,30.715524516399917,-7.413939044721085,-399.0492518524325,9.210031320472142E13
