@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute DiscreteVar0 {0.0, 1.0}
@attribute GaussianVar0 real
@attribute GaussianVar1 real
@attribute GaussianVar2 real
@attribute GaussianVar3 real
@attribute GaussianVar4 real
@attribute GaussianVar5 real
@attribute GaussianVar6 real
@attribute GaussianVar7 real
@attribute GaussianVar8 real
@attribute GaussianVar9 real


@data
0,23,1.0,-6667.738691496283,8980.182766592723,-50360.408221738224,16414.784273362806,36201.5132244428,48343.96882886308,-2791.6440307130665,-23316.848913861897,130027.20939344473,28260.239006286145
0,24,1.0,6847.004019210177,-9552.881192727544,68020.89978898107,-21542.945891835738,-51654.49999679857,-40312.72565525462,12601.501055898112,45037.13153604131,-93616.32529513998,-36042.53778855953
0,25,1.0,-7030.67169283667,9922.210202926854,-88623.85966711062,28961.667962226034,72342.10532270205,60063.76256544465,-20890.806497392678,-64530.02446088279,59650.42883399856,54606.661831860256
0,26,1.0,7219.799602711698,-10226.390382717438,112632.30980477307,-37600.57995129263,-100006.49423389172,-73397.42859006042,29142.041834940163,81683.08289457123,-34607.27902290445,-63137.82139515248
0,27,0.0,-11973.634028893046,14872.639530910641,-147550.9172701593,-89793.44607574354,139241.54684363122,-22653.699468419236,34320.73197153221,20625.37202746987,-149301.82651774504,-20742.17669823153
0,28,1.0,12297.44056137904,-16736.961775329426,188036.4609937271,-68147.93368207279,-191694.14094706063,-163407.17755802974,20600.261812811674,19314.564538365248,7845.439578492968,-37340.65677119182
0,29,1.0,-12627.945118386311,17679.143238926947,-235094.99066425115,79496.52344654009,261763.21790704402,140553.9201219336,-51100.44416368114,-50819.762694699224,120496.89664298733,37038.31877846347
0,30,0.0,20939.69728982381,-25937.76689656432,301977.75565298996,178804.24285294767,-359282.51773408445,51008.27996210894,-71439.40622271394,-14368.33385747191,423503.560191716,11213.03052218128
0,31,0.0,-34725.778830470124,41883.87040043459,-399687.55264204665,-117697.39602155503,496112.0543140091,-181496.45160460754,93925.84706666312,429.89759463649114,503733.1665655316,5403.551053808619
0,32,0.0,57585.52461778438,-69077.76940856478,546380.2592941687,234643.98651577777,-689848.1796904817,301854.46820153674,-165608.17220606506,-6209.152242224553,1301061.567534608,-94.14703308416115
0,33,1.0,-59136.85317438719,79674.28188688988,-716340.8029356021,249842.31490139014,948820.241160161,694178.1485792348,-57766.381713781,-195206.31188685072,-581301.1653781326,237733.78342438047
0,34,0.0,98067.99371992266,-120436.18209350086,971148.0407749079,622749.8698720078,-1313337.1906553,47591.687929777654,-302468.356043665,-57069.473850702765,-318887.8388693583,86763.88941522985
0,35,1.0,-100709.42442635323,136624.9111756435,-1266633.938234324,451199.1040178097,1800457.753928466,1065808.0455478684,-102809.35368447032,-288126.145479561,1184096.7081036393,408770.6320175172
0,36,0.0,167008.7799235761,-205418.40391300104,1707634.6297814653,1091787.4778709686,-2482660.935219549,158125.43063627664,-529591.8836843286,-86772.02017935742,3563300.2134722294,153965.27373066335
0,37,1.0,-171512.28670437093,232779.12407812025,-2219028.3399723,792840.6472248611,3394095.3433871246,1892055.7232105802,-181504.04928668193,-499025.200486182,-1020777.9634835749,710437.042385938
0,38,1.0,176136.97641450056,-246368.50716301007,2813933.055352498,-940008.5086251503,-4611093.574482058,-1703556.8704490636,576500.071335413,977918.6855625376,-1342997.6735097321,-718135.4540806214
0,39,1.0,-180886.3575084971,255463.18939774664,-3506007.73569305,1191412.5636804951,6235388.031896902,2339931.134692569,-885343.452446713,-1368518.5146140014,3926445.855922062,1188830.711196893
0,40,1.0,185763.53694078437,-263172.44077581324,4310482.710956342,-1481616.1223986342,-8402558.475976672,-2795224.5208918056,1176170.6841906323,1674979.8837815784,-7132249.378711066,-1248677.8164948653
0,41,1.0,-190772.61222742783,270547.04328696587,-5244759.062297246,1819270.2680033385,1.1293306546534043E7,3418321.346777767,-1483976.042911405,-1892643.719172819,1.140556123328266E7,1473972.4509932627
0,42,1.0,195915.98020632984,-277931.8804940083,6328835.584079045,-2211451.4378823596,-1.5148455876693733E7,-4109807.541127178,1828095.742434903,2011496.5156885616,-1.7270898694923095E7,-1468716.3620562032
0,43,1.0,-201198.76237450264,285456.9489707101,-7585743.844454717,2666497.188366199,2.02889576239855E7,4921826.303066586,-2221564.4373886394,-2017779.4032427056,2.5373324079840466E7,1479870.0295752522
0,44,0.0,333650.1158958657,-414574.3123550558,9236231.50842225,5060544.044269372,-2.72057898771012E7,1260599.6941515987,-1675733.7614630407,-514427.8300043038,6.151595606828759E7,473148.77209153224
0,45,0.0,-553302.2119240927,667796.2117450775,-1.1467087961324327E7,-2682021.15757269,3.653340185904166E7,-5109625.9893353125,2161733.3725938345,-59945.75541290306,9.262198171898732E7,195247.049314942
0,46,1.0,568220.8401423951,-766922.2320418628,1.404707714442421E7,-5110424.597464949,-4.897201564108544E7,-1.3343297874011496E7,1728733.1442582472,1606488.6180797392,-1.0475757503527877E8,-1826950.0754039898
0,47,0.0,-942293.1201448954,1157688.1042915294,-1.758672711634116E7,-1.0151939215371534E7,6.573553818924915E7,-490494.9982896831,4579412.368564139,486112.9194831151,-2.277550817088079E8,-646783.6311481041
0,48,1.0,967698.0591130895,-1312932.274688521,2.168357299136813E7,-8071215.402137863,-8.808943439184865E7,-1.8137853461960286E7,2210138.981315657,2423770.999929902,1.2324793314972028E8,-3383316.7748299614
0,49,0.0,-1604754.7438178095,1973867.6453701623,-2.7370242182240076E7,-1.608731600259312E7,1.1819826459291124E8,-2027226.3222732828,7493066.789578298,754202.0819864934,1.6058115673295212E8,-1259199.5652667638
1,0,1.0,2.3750761967999083,0.1801815954281115,2.7368394251403347,2.694172924075375,2.0759792568335884,0.30920200054059266,-3.9234380620396117,3.308922307123657,2.6116957377156105,1.6712882937115068
1,1,0.0,-4.66510742913647,4.719901929982014,-10.904137835556133,-9.331055460999089,-1.359380990840708,-5.97488296078043,5.353282619081172,-1.7577795442857305,8.227168731001269,-1.0042469432141723
1,2,0.0,7.2604443923514825,-7.384716435251807,21.839981022673214,14.378277303536018,0.45319316583217906,10.463644502663081,-12.013576792831884,-2.3325252137689967,17.44263538146042,-0.48091839421503524
1,3,0.0,-14.493488228949033,17.36473309311677,-45.55597275129273,-33.87470797838069,7.129585252409465,-22.25169611258545,20.630286267731712,-1.542235974710961,31.51979700977711,-0.9381583636133842
1,4,1.0,14.562459832526304,-19.245759033566586,73.35476977480377,-23.036382302597193,-17.815818046907296,-67.45169577697429,2.713030354951975,53.29552110876831,18.44210859623393,-66.04385155065013
1,5,1.0,-14.52667806887803,20.431539214505378,-105.92977465376453,30.13905197565229,31.627760611249236,64.96299324526174,-17.492028840116916,-100.72968640721368,-90.685738002067,78.40414773753488
1,6,1.0,14.260635229993833,-21.530443818808774,141.27124079439983,-45.42018700798675,-50.071425535556266,-96.49018557172622,29.250815098209046,149.72612170290063,186.814977600983,-127.91840931637165
1,7,1.0,-15.404396122148146,22.43510911344543,-187.33940935576913,59.90545119663732,75.57634580561759,124.54621443985457,-48.31667830398983,-190.74465451694573,-280.5964586507063,145.97439200898705
1,8,1.0,16.98208010567467,-23.705188349723503,239.1413738458753,-79.70871453393907,-106.33032079768964,-156.44926890973997,63.98905181384092,233.02511715032873,381.67717007583315,-186.41449676024595
1,9,1.0,-13.751630852137938,21.511618340307546,-294.2801260486447,99.75935522317359,150.09951405290306,193.67418150535383,-81.40839732634566,-259.27227320174643,-453.2494935591382,192.3695635208946
1,10,1.0,13.356657904488372,-18.750140203121727,357.80179579629544,-124.39218418334819,-206.33612400835466,-232.49868556438398,99.65784383793128,273.7331951955195,490.1594959602733,-203.130165410853
1,11,1.0,-14.48613009170601,20.712750943834113,-433.92381850687593,150.39601436713488,282.3443883679169,282.6671772953822,-125.21757818788933,-284.41034210904684,-474.00277758757784,212.99272999727697
1,12,1.0,15.101869357298808,-21.375627355660804,520.3396521075729,-184.0981836777537,-384.6859763769608,-337.5089637418838,151.85732386855256,286.28660876842866,399.5382532080088,-208.01047785062462
1,13,0.0,-26.204272743148696,34.5888554101951,-636.720604042619,-358.00036265718114,524.632818605294,-89.14376013754011,118.989948469671,69.6767931858432,414.4450379103768,-68.76579616874542
1,14,1.0,27.247474580228744,-36.03305725321776,774.0749591992261,-293.06448908252804,-710.9958908896702,-670.3018751018718,100.27473591631004,-0.7028635599250059,-806.6327767786312,-43.46454155028721
1,15,1.0,-28.09934182343407,38.10011727001273,-932.306373999517,325.4720404545104,962.3439525497181,549.8188971065582,-218.05963737002918,-30.288037876755592,1258.1021732340214,8.332210246012577
1,16,0.0,45.80162488365967,-55.48087837616597,1140.9386350205232,629.323420641442,-1306.5499229418451,182.32967509357604,-235.8173652471186,-14.84691016790909,3025.44646224727,-3.0231696588339068
1,17,1.0,-46.31426586881758,62.44874126421052,-1383.5856078543484,519.8556335424743,1766.2546527143095,1207.7024012141662,-169.97543194567285,-101.18447596054872,-1300.7901077154884,120.55602200516186
1,18,1.0,47.85944594702599,-66.89328757309889,1661.9525516392284,-584.1571318946523,-2376.8730494476936,-976.4124810826735,383.0945576888336,154.92629795119458,-420.2058716615785,-107.82955976091817
1,19,0.0,-80.03572865603174,99.28733719133098,-2035.9808815252986,-1124.5507162261652,3207.123559939681,-329.2023143953281,420.1057784160233,42.70624044632061,-2536.093150339262,-33.87057691631026
1,20,1.0,83.10046159058926,-111.93083328681892,2468.180160144228,-933.6472168106043,-4316.595642116119,-2155.042278816706,305.18987332969925,168.26979526137376,-736.3718712366446,-229.02574439122375
1,21,0.0,-138.84704890071347,170.86193505145278,-3051.013071632435,-1743.0334815374317,5822.082772657826,-161.8892503958399,781.5546175640325,53.61445741403339,-4549.931309439008,-83.91719550596825
1,22,0.0,229.7420726105659,-276.3068441976769,3858.030409872306,954.0864128306653,-7874.309947570893,1592.0694938529214,-854.1471916144221,-15.347085520097941,-4017.2369956922053,-47.47736819913291
1,23,0.0,-382.73449666203,458.7350547561784,-5016.933834459523,-1973.3622076168162,10684.30662022655,-2737.2837751183033,1420.2694669393054,37.546713438280314,-13198.613520310828,-6.267967505316448
1,24,1.0,391.9561728165148,-528.6840733845527,6357.839139496644,-2278.557251420414,-14434.112455153429,-6180.1761502840445,565.8702716956943,1238.634749428837,1931.330238052368,-1511.203810395311
1,25,0.0,-650.6841119083736,801.0346023919126,-8293.119564196808,-5075.491694386101,19561.45763042495,-284.88630722433425,2421.550210676461,364.6070536068697,-7321.846022821983,-550.8629530946138
1,26,1.0,668.8729156588056,-909.200713177139,10535.72487802744,-3833.0199243297902,-26401.772790482853,-8827.155237208946,937.2469473918566,1848.4814406499818,-10193.449583469854,-2617.961617237865
1,27,0.0,-1111.9256307495084,1367.2142533848878,-13794.305628136659,-8508.313351444991,35741.532754840504,-1173.4785414942705,4064.696913471239,559.7967555971278,-38425.430433244626,-983.7399652634531
1,28,1.0,1141.701459745353,-1549.3369844214676,17566.21276013021,-6376.666764938978,-48201.54277854417,-14951.519183834396,1546.8745609695,3227.4277703405173,1077.525787912541,-4586.887699166952
1,29,0.0,-1894.9752222917991,2327.7500476540577,-23058.47773438355,-14265.07202373809,65182.456873423456,-1866.4862279848599,6827.87175702561,974.2859002416653,-34079.88837885279,-1727.3393261115343
1,30,1.0,1945.7600566172518,-2640.1410335379665,29422.18845129537,-10664.355849821453,-87839.03979025324,-25012.954853288156,2571.1214069479383,5501.264382134907,-26860.5550371451,-7849.3283711328195
1,31,1.0,-1999.5738946344281,2796.3367638613136,-36822.09973403148,12440.383762670277,118061.20280856635,22207.714880431533,-7706.372947619125,-10550.587167650043,90531.80910956285,7624.367283790067
1,32,1.0,2053.5782554625303,-2900.894654726283,45421.68208287392,-15570.504361324567,-158365.0520710646,-30270.80585557093,11646.888330477821,14469.429169525363,-164259.6972976222,-12546.424845656427
1,33,0.0,-3406.241804938603,4228.439476755246,-57394.388000510095,-33239.25523213612,212754.9733404082,-7983.313607673306,12321.636948036157,3798.832621764813,-418459.31977242744,-4248.907438928044
1,34,0.0,5648.516581374013,-6815.062004567094,74547.14630567805,20645.629817548448,-286357.1480996365,33114.63913193252,-16382.709374816648,272.6630043167191,-609334.2065692265,-1865.498360245679
1,35,1.0,-5799.397777964008,7828.0012045019885,-94409.13568831545,33487.78544338572,384523.4971222712,89271.92396209044,-10342.0126110384,-18491.483156828843,723451.540496142,21284.749463378383
1,36,1.0,5956.472386345043,-8318.42222636749,117478.9078741704,-39934.18573318175,-515430.5651231109,-67703.61838365595,25664.960555626065,32565.793479439566,-888249.2802648565,-25494.487650180243
1,37,1.0,-6118.027945063481,8636.80123223343,-144286.32385399946,49652.65618182227,689975.1228265301,97094.90319878786,-37630.55835654622,-43225.39609324273,1125937.814600243,35678.59172973077
1,38,1.0,6283.8521294943175,-8898.926231403715,175412.42200953525,-60898.10087367032,-922678.0621673908,-113126.75729543877,48896.43831535772,50627.32717035158,-1463720.949147081,-37910.280702455624
1,39,1.0,-6454.364074894893,9151.187863474795,-211528.60915230488,73959.87837707318,1232894.9712930168,137736.58321684535,-60812.77385272006,-54601.07772796311,1936361.406103079,41265.74373088648
1,40,0.0,10701.069167886973,-13294.320239379882,259623.26115314022,144029.54634936695,-1648441.7303336135,35727.05792339529,-48775.314886374435,-14110.20524554913,4448908.396174308,13290.436835796061
1,41,0.0,-17747.923724716005,21417.263929384204,-325602.06180794793,-79341.8631482879,2205764.7017864347,-145055.54328460057,63593.86719994533,-1365.287017782346,6935287.903068557,5618.238585019378
1,42,0.0,29431.196241204696,-35307.20092783917,419056.75566818326,160892.42452179646,-2954340.0647244593,234326.6036798986,-113194.90577348064,-3570.5931086347446,1.4301414568780258E7,1114.786079709519
1,43,0.0,-48808.226374697166,58483.89155099533,-555635.3748056452,-203867.08942110688,3961635.575166095,-330894.35304162995,157986.29944154833,4512.009647120429,2.399771765796416E7,2418.2188632842663
1,44,0.0,80937.43342779983,-96959.8943961144,760900.1669418873,309623.0968764196,-5320079.242187395,457943.0263802846,-233728.51063079078,-7796.610540498759,4.680796866722458E7,-2153.8330333294357
1,45,0.0,-134220.1718155547,160785.56519267912,-1076845.291015694,-460642.59782594704,7157042.787510613,-643118.0734007894,347138.86651828105,12818.115880043966,8.1715449011534E7,4389.017042487845
1,46,1.0,137838.1617843909,-185634.21888026255,1443042.9206815413,-493868.3163814405,-9607020.669685204,-1410046.2620713518,105358.03031100924,466138.7259375497,-7.069940832332073E7,-564912.4445463888
1,47,1.0,-141554.9161011131,197515.3131350451,-1869383.1427386324,613637.2391488897,1.2874031421321223E7,1080824.5366524837,-370482.79010604054,-879029.7588522767,6.37784414242857E7,694590.690556979
1,48,0.0,234741.94556843044,-290564.8643523031,2502510.7120171343,1564095.611929199,-1.7274461013866935E7,463076.1742569792,-659058.0520777156,-233905.27032589348,1.2621563392046703E8,225249.96423407542
1,49,0.0,-389279.3178980931,469459.16548886744,-3463391.0385574717,-1158110.3157282614,2.3215972552285224E7,-1582850.232443991,904638.775226909,-12464.153680011455,2.182266710885842E8,99709.73163896405
2,0,0.0,4.109967498315478,9.73713712801011,2.6884039632965266,-0.9149758119158682,8.554603374656335,0.5318847179680346,-10.548370966574998,6.094144653726563,-7.8251324141436704,-14.747996688049913
2,1,0.0,-7.638259886954387,3.815536256801989,-16.212244851402605,-11.462388224876676,-6.5779822708549185,-6.3063317557362675,9.4840430692517,1.7603321984104967,-9.40695586443482,-6.547557903471234
2,2,0.0,11.265821123931792,-11.022802365227829,36.795186272855325,22.698601809066886,4.47849238777879,16.982210645410238,-16.39847571319628,-3.9776925608606057,-15.672114628936821,-4.913323400616353
2,3,0.0,-19.060577432950318,23.928598632519265,-71.91199647094419,-47.35485354184413,5.160831713010019,-33.80115133813165,31.30115658352329,0.7973942339712886,-30.21168869392581,-1.7699427336531854
2,4,0.0,31.409177019427197,-38.461010568115015,130.8833425157916,77.61072743928072,-22.344742232654195,66.58677874706434,-54.89948371585999,-4.832111702417835,-38.721599320340445,-3.031062056618288
2,5,1.0,-32.4051048827224,45.08892750598519,-198.96426040476405,61.91407802596312,45.80773963068679,187.4661633394546,-8.037772980741211,-115.74538655987315,-49.60123110472323,139.0848097024687
2,6,1.0,33.85966251429056,-47.290683991256856,277.543554890634,-86.88781162763516,-78.16543399753373,-167.41440859718978,47.70729165216739,229.0829152617363,212.15063616193683,-185.7064303753905
2,7,1.0,-34.251719150320476,49.50490627600546,-371.15532267857986,116.51156611305339,121.88688813597061,252.84538315873166,-84.19705678361734,-332.285882665447,-408.9669562069841,280.3032874719635
2,8,1.0,36.124935125242985,-49.1957630742949,479.4033188647008,-158.3783117190903,-179.36821902207154,-314.26431361355884,118.30146828833804,422.31052652549033,619.4586585842051,-327.1290330651802
2,9,0.0,-60.56886944084767,76.28106843004709,-642.3864921678755,-404.2109760096674,268.22642438105623,-102.50439966604928,160.28750663898325,104.58887119091925,937.7437422831114,-109.35165455173798
2,10,0.0,99.02466808486109,-116.81262465562388,887.4423599364877,289.56529143195564,-405.38073405445806,396.68232437836417,-225.0368829227629,9.756294709030955,1933.2858412042995,-47.36909304679922
2,11,0.0,-165.02101201591532,198.80508002028245,-1269.2615777052306,-589.2452130464244,623.6500652332847,-690.7482685908261,410.8745466839029,19.389364384567877,3187.217349646334,-13.534403554624182
2,12,0.0,273.6990227924485,-326.6684365262815,1870.5647139271723,842.3529055935752,-966.9589550186407,1064.9810220743916,-628.6775656333277,-27.547411353714786,6373.311046335523,-19.401489413072927
2,13,0.0,-455.538823688813,543.7296884867546,-2835.309937982871,-1364.1875347988841,1516.8383769024394,-1626.040615358104,998.3207829562677,41.48059249577322,10813.44321901168,8.814280325905061
2,14,1.0,467.670900331508,-627.4899066932131,3952.6571659988904,-1315.6343373953712,-2253.3436656534777,-3816.7092510431835,246.98833882209985,1614.6280975271384,-8493.143676582473,-1961.5069778602958
2,15,0.0,-775.957645449126,953.4794986846983,-5711.474648119904,-3925.4332786290092,3390.466320668645,-407.3037728344959,1958.0885031589899,465.31384849615796,-17611.251169058272,-719.3409669584745
2,16,0.0,1285.782687790014,-1549.5413727953544,8494.267461718524,3341.0875676085,-5158.458128566163,3531.821936549507,-2637.272299175365,-30.284654680652984,-29385.300128034974,-349.01288531895614
2,17,1.0,-1319.3090127387302,1782.9657840150728,-11721.661500080347,3895.391516602792,7532.641995649603,10890.662358894251,-876.6597247729345,-4611.051341971368,23823.03021826973,5384.113092285872
2,18,1.0,1354.3637317161433,-1894.1433384199563,15482.085734400953,-4998.622408279243,-10713.970674029064,-9214.427080904188,3023.2897001700453,8743.856166193567,-17508.496896168213,-7064.28106036631
2,19,0.0,-2246.238529313801,2780.4148656554944,-21174.598639295953,-13584.261131892827,15397.510639785905,-3883.156286392423,5810.505880416668,2314.4262624867583,-41555.15514412476,-2317.8257806706174
2,20,0.0,3724.2890923543587,-4490.811930814823,29943.821745486493,10572.778430220826,-22372.906779220186,13627.32091436416,-8167.319539503399,136.03459350501652,-63872.62546393682,-1023.6399777385328
2,21,1.0,-3825.928869068996,5162.274493803514,-40116.1570085358,13642.495584165485,31722.7704046292,37787.14109790006,-3545.6604494230573,-13237.431770670037,58977.92451558811,15444.29396712795
2,22,1.0,3927.125504017497,-5484.837620869397,51954.44220715744,-17060.495460106653,-44232.58842063624,-30505.554156931456,10572.405639637072,24603.005699569723,-52397.51145195441,-19684.638196673022
2,23,1.0,-4032.3716794154125,5692.891446690726,-65745.28921176765,22041.321389563203,60959.31823200677,44359.92155118458,-16338.476001428096,-34366.192208316126,48907.1987589508,28755.536718742092
2,24,0.0,6687.771999090405,-8298.879863459086,85680.58874422018,51777.43548347811,-84570.49122248944,12318.15901733771,-20000.63678602965,-8868.043509422507,139926.6321728351,9666.662572180647
2,25,1.0,-6868.455028077354,9346.622067548453,-108791.35351456412,39540.93862202337,116129.96885859023,94278.38799251449,-11914.590915659803,-13238.637888098909,-45418.48452261083,22566.599010641086
2,26,1.0,7054.0673409635865,-9873.284789925243,135651.48373960034,-45982.23949997262,-158281.10847643553,-81104.21277791554,29553.96436506933,30443.256315087052,-40946.600310436246,-22054.108992922043
2,27,1.0,-7246.0280715075,10233.823490273771,-166870.28033563984,57344.5778697879,214554.6773560433,111362.88515124716,-43420.56849922027,-43645.95882091317,134314.18978003017,38482.15835380596
2,28,1.0,7441.572011725205,-10543.67391160655,203121.36543599627,-70435.68614839269,-289647.8155283752,-131350.7798891985,56507.8452109937,53061.96514805999,-249617.95413138508,-39012.6280769033
2,29,0.0,-12340.918811430873,15329.696777006951,-252370.4290301945,-142617.20115390068,392165.0603763808,-35950.764198029334,49948.79485730841,13927.611368678436,-677443.5231115886,-12320.439663226272
2,30,1.0,12672.818872963062,-17249.638570485207,309372.68021485565,-115601.73754306264,-528958.6245281189,-268408.13718886225,38635.64896554336,21288.59220716783,200397.89254741967,-34137.6253863167
2,31,0.0,-21016.21795093226,25869.0627114039,-387716.1998454022,-225617.79687940134,715420.8324369633,-23200.405240840348,101675.96142471854,7412.678990169063,-27495.64045907546,-12790.040597390345
2,32,1.0,21583.418080672272,-29299.885563553664,478396.3449910658,-178016.77151163373,-964205.6288830532,-404284.07154463243,48442.75355637746,57741.56684843431,-571801.0661246176,-78855.55912647238
2,33,1.0,-22165.467709218858,31005.243450267426,-583601.0784046914,201613.87724838092,1296061.4968740414,349363.75380623573,-127896.62154779106,-99740.3460621618,1228762.3894722867,68984.56849597328
2,34,1.0,22762.47274786463,-32148.75913239691,705651.6317104491,-246205.38176565577,-1738630.3279051776,-468800.0822902083,186864.49514921027,124364.57162073896,-2023034.2745804745,-105553.80405020583
2,35,1.0,-23377.61860265858,33120.23225565629,-847176.3815856521,297380.74999466585,2328761.855327842,546405.8771440756,-240166.36641677216,-133411.79892900132,3040757.765829168,92220.48317749816
2,36,1.0,24007.087802448732,-34046.52185079831,1011168.5880473367,-356772.7891936341,-3115558.8980411068,-656546.1908501356,295262.5884408127,126517.11064397311,-4383563.464490824,-92701.89026538504
2,37,0.0,-39812.61027053121,49464.88985003241,-1224262.6876378998,-664825.4097371477,4172018.605937278,-165092.50336655986,218626.5551543864,34439.060232597214,-1.0313016764489599E7,-28707.905509187345
2,38,1.0,40884.52693789546,-55656.33721566887,1470634.5371415028,-558436.31143117,-5580524.234953818,-1273985.765879989,196757.82449168726,54993.188214781054,4453890.664529131,-86111.03416329257
2,39,1.0,-41985.99244131463,58783.34496237646,-1755893.1816011432,618055.9251342373,7458232.137633269,1031983.1316625249,-413608.82401351817,-79016.43870451231,1426210.4461603735,38909.396677906814
2,40,0.0,69626.02112913548,-86250.58219094,2126696.022287941,1154548.6306419813,-9974467.994579252,338968.54752984224,-423932.7015853842,-26683.315488740685,8066434.81365086,6905.003994490229
2,41,0.0,-115464.58953907569,139271.5330223794,-2622607.204065864,-596377.7904328125,1.3350751334376428E7,-1192970.3854836342,503590.59266646806,6554.843188647641,7465795.434499891,5973.83259067393
2,42,0.0,191476.16233031216,-229691.25487889556,3307444.104115753,1216813.956222562,-1.788826118482171E7,1872583.1964289136,-866184.3406431627,-19674.49369630576,2.3431235673869338E7,-5493.627118508721
